timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-06-14 12:55:00,104901.96,105053.66,104901.96,105053.63,33.2703,1749905999999,3493404.62204360,5539,26.45352000,2777465.08076470,0
2025-06-14 13:00:00,105053.64,105131.25,105019.28,105096.14,35.64164,1749906299999,3745012.60433650,5194,17.93616000,1884587.38284680,0
2025-06-14 13:05:00,105096.15,105096.15,105006.14,105006.14,19.82854,1749906599999,2082599.96593030,2879,3.16337000,332313.28031630,0
2025-06-14 13:10:00,105006.14,105040.32,105006.14,105024.56,12.84814,1749906899999,1349425.66434540,2689,4.72858000,496605.57524390,0
2025-06-14 13:15:00,105024.55,105057.01,104914.16,104915.8,21.38242,1749907199999,2245559.61860530,5301,5.01724000,526875.04288550,0
2025-06-14 13:20:00,104915.79,104951.91,104902.28,104933.54,16.86362,1749907499999,1769361.85835100,5688,8.63134000,905612.37704120,0
2025-06-14 13:25:00,104933.54,104946.22,104904.83,104934.21,21.7934,1749907799999,2286536.33509240,3742,7.11727000,746688.44197560,0
2025-06-14 13:30:00,104934.22,104987.29,104905.19,104956.91,25.6085,1749908099999,2687688.52445430,6394,6.22869000,653673.23246530,0
2025-06-14 13:35:00,104956.92,105070.93,104956.91,105049.36,28.41626,1749908399999,2984834.88918770,4716,9.77307000,1026409.65047960,0
2025-06-14 13:40:00,105049.36,105057.87,104972.51,104982.99,22.45919,1749908699999,2358697.89465060,3764,10.52916000,1105783.68123290,0
2025-06-14 13:45:00,104982.99,104983.0,104920.45,104954.66,10.55259,1749908999999,1107365.81683390,4201,5.42469000,569246.33612550,0
2025-06-14 13:50:00,104954.67,105090.36,104954.66,105022.53,41.90809,1749909299999,4402666.26259590,5501,35.63076000,3743406.81274500,0
2025-06-14 13:55:00,105022.52,105032.15,105002.5,105017.41,5.72074,1749909599999,600735.47223920,1753,3.60714000,378776.15192960,0
2025-06-14 14:00:00,105017.41,105047.25,105005.65,105005.66,8.27644,1749909899999,869214.50712720,2690,4.87158000,511625.38676910,0
2025-06-14 14:05:00,105005.65,105023.99,105001.23,105011.24,8.38493,1749910199999,880522.49925810,3450,4.12264000,432918.61997330,0
2025-06-14 14:10:00,105011.23,105060.42,105011.23,105053.79,10.15247,1749910499999,1066417.50369740,2501,7.30935000,767753.48688850,0
2025-06-14 14:15:00,105053.78,105054.34,105003.43,105036.44,14.98186,1749910799999,1573535.77903500,4659,3.75111000,393959.96382070,0
2025-06-14 14:20:00,105036.44,105051.99,105007.59,105013.98,5.57739,1749911099999,585754.51741920,1951,2.53939000,266693.98896750,0
2025-06-14 14:25:00,105013.98,105060.0,105000.7,105005.86,11.50142,1749911399999,1207963.97304170,2949,4.25055000,446410.97508490,0
2025-06-14 14:30:00,105005.86,105005.86,104932.89,104932.89,12.29434,1749911699999,1290587.34576700,2719,1.71572000,180129.62788670,0
2025-06-14 14:35:00,104932.89,104944.84,104852.87,104904.66,24.21606,1749911999999,2540317.53403790,5628,8.13414000,853317.49419010,0
2025-06-14 14:40:00,104904.67,104938.81,104870.8,104883.45,11.92357,1749912299999,1250894.93692830,3718,4.92307000,516480.27907920,0
2025-06-14 14:45:00,104883.45,104911.18,104856.64,104895.12,10.79035,1749912599999,1131798.20812180,4302,5.31180000,557141.47403590,0
2025-06-14 14:50:00,104895.13,104935.34,104841.96,104935.34,26.47363,1749912899999,2776942.33674990,6554,13.78941000,1446571.91050310,0
2025-06-14 14:55:00,104935.33,104935.34,104911.63,104913.01,13.25017,1749913199999,1390332.04198390,1479,4.14755000,435197.78987770,0
2025-06-14 15:00:00,104913.01,104933.65,104913.0,104930.0,9.23043,1749913499999,968519.58768620,1601,3.53770000,371192.59363850,0
