timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-06-14 17:07:00,104591.85,104599.68,104591.84,104599.67,1.00589,1749920879999,105208.76860000,418,0.60322000,63092.44423190,0
2025-06-14 17:08:00,104599.67,104640.77,104599.67,104640.77,2.35707,1749920939999,246619.95527600,1192,1.48367000,155232.12912900,0
2025-06-14 17:09:00,104640.76,104640.77,104630.84,104630.85,1.34961,1749920999999,141219.34085870,326,0.58916000,61647.03978440,0
2025-06-14 17:10:00,104630.85,104630.85,104602.92,104614.07,6.04155,1749921059999,632038.97699500,1578,1.86676000,195278.80105410,0
2025-06-14 17:11:00,104614.08,104631.1,104614.08,104631.09,2.92079,1749921119999,305585.00487960,777,1.28167000,134093.80024600,0
2025-06-14 17:12:00,104631.09,104631.1,104593.16,104593.16,7.21799,1749921179999,755039.44699570,2249,1.98318000,207446.61685870,0
2025-06-14 17:13:00,104593.17,104637.69,104586.59,104637.68,3.45945,1749921239999,361868.54082280,1179,3.07870000,322033.84046100,0
2025-06-14 17:14:00,104637.68,104637.69,104609.52,104609.53,3.54434,1749921299999,370816.72303510,1340,0.49769000,52069.54195320,0
2025-06-14 17:15:00,104609.53,104656.31,104600.0,104656.3,5.49135,1749921359999,574593.38503080,1864,3.54223000,370626.91496590,0
2025-06-14 17:16:00,104656.31,104676.72,104656.3,104669.54,3.62103,1749921419999,379009.10117260,688,2.10979000,220824.07784720,0
2025-06-14 17:17:00,104669.55,104695.33,104669.54,104695.32,3.55928,1749921479999,372595.36559540,1244,2.65928000,278379.79091510,0
2025-06-14 17:18:00,104695.33,104714.86,104685.03,104690.5,8.59388,1749921539999,899752.17962000,1238,3.42494000,358589.40186030,0
2025-06-14 17:19:00,104690.49,104690.5,104621.47,104621.47,9.3544,1749921599999,979038.48669950,1948,0.96328000,100825.10814340,0
2025-06-14 17:20:00,104621.48,104621.48,104607.56,104607.56,7.25065,1749921659999,758493.78167400,856,0.85992000,89955.41097860,0
2025-06-14 17:21:00,104607.56,104680.98,104607.56,104680.97,7.34417,1749921719999,768488.52936590,1627,2.77728000,290577.62458330,0
2025-06-14 17:22:00,104680.98,104686.81,104644.96,104650.52,6.83841,1749921779999,715753.88147360,1827,0.80994000,84769.88975240,0
2025-06-14 17:23:00,104650.52,104666.46,104650.51,104666.46,4.83586,1749921839999,506124.16527770,468,1.17925000,123420.03201470,0
2025-06-14 17:24:00,104666.46,104673.98,104666.45,104673.97,3.1327,1749921899999,327896.56501100,431,1.06250000,111210.04038260,0
2025-06-14 17:25:00,104673.97,104673.98,104655.74,104673.96,6.41276,1749921959999,671194.10363170,1155,1.77410000,185678.29922340,0
2025-06-14 17:26:00,104673.97,104721.53,104673.97,104721.52,6.0554,1749922019999,634016.08309200,1138,2.50808000,262595.53115100,0
2025-06-14 17:27:00,104721.52,104721.52,104687.7,104694.21,10.34678,1749922079999,1083305.98697260,1581,2.73251000,286065.10226930,0
2025-06-14 17:28:00,104694.2,104694.21,104677.54,104677.55,5.16934,1749922139999,541159.53507750,665,1.07721000,112769.65848530,0
2025-06-14 17:29:00,104677.55,104677.55,104668.21,104668.21,4.43893,1749922199999,464639.74727320,847,0.32308000,33818.22015480,0
2025-06-14 17:30:00,104668.21,104705.19,104668.21,104705.18,5.6878,1749922259999,595444.50646240,909,3.19009000,333992.69870650,0
2025-06-14 17:31:00,104705.18,104705.19,104675.58,104695.99,2.78423,1749922319999,291495.87010570,1139,0.60218000,63043.66013420,0
2025-06-14 17:32:00,104695.99,104696.0,104683.06,104683.33,1.20316,1749922379999,125958.41924600,349,0.30591000,32025.31264620,0
2025-06-14 17:33:00,104683.33,104683.33,104601.3,104601.3,5.71419,1749922439999,597963.34451100,1962,0.42592000,44565.87730140,0
2025-06-14 17:34:00,104601.31,104601.31,104590.09,104590.09,6.63047,1749922499999,693519.93111920,861,0.39936000,41771.38630220,0
2025-06-14 17:35:00,104590.1,104590.1,104573.52,104590.1,2.96315,1749922559999,309889.09867930,948,1.12551000,117704.99519660,0
2025-06-14 17:36:00,104590.1,104641.18,104590.09,104608.72,2.0818,1749922619999,217800.47903360,1450,0.78602000,82231.70220110,0
2025-06-14 17:37:00,104608.71,104608.72,104571.73,104592.0,4.04299,1749922679999,422843.11978820,1323,1.42037000,148538.42170600,0
2025-06-14 17:38:00,104592.0,104599.84,104570.69,104576.0,5.05379,1749922739999,528536.67082910,1665,2.50330000,261788.13967170,0
2025-06-14 17:39:00,104576.0,104576.01,104575.99,104575.99,9.10144,1749922799999,951792.18759850,326,8.65785000,905403.32202720,0
2025-06-14 17:40:00,104575.99,104576.0,104574.23,104574.24,1.43101,1749922859999,149647.85157520,271,0.37641000,39362.99315200,0
2025-06-14 17:41:00,104574.23,104574.24,104558.82,104558.82,1.62101,1749922919999,169502.47414600,356,0.69621000,72797.79888150,0
2025-06-14 17:42:00,104558.82,104558.83,104558.82,104558.82,1.97967,1749922979999,206991.97680110,208,1.76117000,184145.87463110,0
2025-06-14 17:43:00,104558.83,104558.83,104489.47,104489.47,31.43461,1749923039999,3285321.10371990,1790,0.76021000,79454.16396610,0
2025-06-14 17:44:00,104489.47,104507.32,104474.99,104507.32,19.1492,1749923099999,2000758.29384000,1149,4.67488000,488434.21711510,0
2025-06-14 17:45:00,104507.32,104538.59,104499.99,104538.59,17.4194,1749923159999,1820529.79572730,1261,4.27337000,446600.06130360,0
2025-06-14 17:46:00,104538.59,104574.62,104538.58,104574.62,9.15873,1749923219999,957587.66893990,845,3.78597000,395831.60043590,0
2025-06-14 17:47:00,104574.61,104612.0,104574.61,104612.0,2.38423,1749923279999,249361.52492550,923,2.11442000,221137.69301690,0
2025-06-14 17:48:00,104611.99,104626.5,104599.51,104599.52,5.53652,1749923339999,579191.25721180,1124,0.51177000,53539.04635610,0
2025-06-14 17:49:00,104599.51,104599.51,104506.36,104506.36,7.14056,1749923399999,746521.75461500,2031,0.38121000,39853.65074520,0
2025-06-14 17:50:00,104506.36,104540.46,104506.36,104540.45,1.46232,1749923459999,152836.51214060,535,0.74649000,78023.12935340,0
2025-06-14 17:51:00,104540.46,104591.23,104540.45,104591.22,1.31374,1749923519999,137367.49395220,823,1.16858000,122187.29191920,0
2025-06-14 17:52:00,104591.22,104599.07,104579.99,104579.99,1.67819,1749923579999,175515.67287580,615,0.40736000,42606.57865700,0
2025-06-14 17:53:00,104579.99,104580.0,104564.19,104564.19,2.94259,1749923639999,307725.13175210,614,0.39038000,40824.08514050,0
2025-06-14 17:54:00,104564.19,104599.15,104564.19,104571.1,11.51208,1749923699999,1203890.63370410,1067,7.82471000,818244.79851800,0
2025-06-14 17:55:00,104571.1,104581.76,104565.43,104573.99,5.89272,1749923759999,616242.21346430,918,1.16105000,121409.89168260,0
2025-06-14 17:56:00,104573.99,104597.5,104573.99,104597.49,0.94697,1749923819999,99045.03232280,523,0.72754000,76093.88736860,0
2025-06-14 17:57:00,104597.49,104608.18,104597.49,104608.17,1.46982,1749923879999,153748.90774390,397,0.76294000,79803.98670790,0
2025-06-14 17:58:00,104608.18,104608.18,104608.17,104608.18,0.45776,1749923939999,47885.44009380,88,0.41946000,43878.94718280,0
2025-06-14 17:59:00,104608.18,104608.18,104608.17,104608.17,0.37623,1749923999999,39356.73485410,89,0.30550000,31957.79899000,0
2025-06-14 18:00:00,104608.18,104639.27,104608.17,104639.26,1.20277,1749924059999,125837.87139330,620,0.80082000,83782.96630250,0
2025-06-14 18:01:00,104639.27,104667.58,104632.64,104667.58,12.84759,1749924119999,1344343.96161220,1138,9.76969000,1022269.78078170,0
2025-06-14 18:02:00,104667.58,104670.68,104667.57,104670.68,0.5376,1749924179999,56269.96858040,240,0.44681000,46767.12134610,0
2025-06-14 18:03:00,104670.67,104689.82,104670.67,104689.81,1.84737,1749924239999,193377.85089090,466,1.49137000,156114.87742870,0
2025-06-14 18:04:00,104689.82,104720.0,104689.82,104720.0,1.7307,1749924299999,181219.27578540,734,1.30373000,136511.08699160,0
2025-06-14 18:05:00,104720.0,104799.5,104719.99,104799.5,5.50293,1749924359999,576411.84447110,1608,3.32441000,348222.34509890,0
2025-06-14 18:06:00,104799.5,104836.39,104799.5,104836.39,4.66083,1749924419999,488542.96329890,1483,2.18427000,228946.08108490,0
2025-06-14 18:07:00,104836.38,104842.66,104829.32,104842.0,4.07754,1749924479999,427476.02711260,955,1.79614000,188296.67354450,0
2025-06-14 18:08:00,104842.0,104924.86,104842.0,104886.44,12.63886,1749924539999,1325784.56914240,2859,6.24695000,655237.88711060,0
2025-06-14 18:09:00,104886.44,104886.45,104845.36,104871.08,15.4901,1749924599999,1624595.05767020,1395,9.56087000,1002743.89961850,0
2025-06-14 18:10:00,104871.09,104903.06,104871.09,104903.06,2.44269,1749924659999,256214.36320850,721,1.27457000,133688.05371790,0
2025-06-14 18:11:00,104903.05,104995.72,104903.05,104955.19,10.44444,1749924719999,1096146.34145030,3076,5.70301000,598479.98586790,0
2025-06-14 18:12:00,104955.19,104955.2,104920.43,104920.43,5.83959,1749924779999,612796.73843770,1459,0.52303000,54883.02340130,0
2025-06-14 18:13:00,104920.43,104922.46,104896.7,104922.46,4.20322,1749924839999,440948.66213380,1330,1.05392000,110558.61639980,0
2025-06-14 18:14:00,104922.46,104927.45,104916.1,104916.1,1.68188,1749924899999,176471.88237960,616,0.33183000,34816.94515410,0
2025-06-14 18:15:00,104916.1,104916.1,104881.36,104881.36,3.61498,1749924959999,379220.86254400,794,0.41129000,43139.66440110,0
2025-06-14 18:16:00,104881.36,104881.37,104872.46,104872.47,1.80488,1749925019999,189290.46964920,389,0.39752000,41689.45304840,0
2025-06-14 18:17:00,104872.47,104872.47,104861.97,104861.98,2.33211,1749925079999,244568.43780100,377,0.62199000,65227.93715180,0
2025-06-14 18:18:00,104861.97,104861.98,104772.33,104772.34,5.12657,1749925139999,537352.55563970,1608,0.86380000,90532.38937090,0
2025-06-14 18:19:00,104772.33,104772.33,104718.84,104722.73,3.76091,1749925199999,393896.22099940,1085,0.59912000,62743.06724310,0
2025-06-14 18:20:00,104722.73,104722.73,104700.53,104707.17,2.14383,1749925259999,224487.66036130,796,0.65381000,68461.66595380,0
2025-06-14 18:21:00,104707.16,104707.17,104707.16,104707.16,0.8617,1749925319999,90226.16553180,175,0.57598000,60309.23577660,0
2025-06-14 18:22:00,104707.17,104711.07,104707.16,104711.06,1.5336,1749925379999,160581.85526310,311,0.95441000,99934.38738370,0
2025-06-14 18:23:00,104711.07,104711.07,104667.58,104674.45,3.98868,1749925439999,417566.08749300,1190,0.58178000,60898.34593080,0
